"No pendule";"Amenagement";"Ouvrage";"Date";"Nombre Date";"Niveau Reservoir (m)";"Deplacements cumulatif X (mm)";"Deplacements cumulatif Y (mm)";"Deplacements cumulatif Z (mm)";"Remarque";"Memo";"Deplacement local X";"Deplacement local y";"Deplacement local z";;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-13 00:00";44878;30.99;-17.64;.42;12.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-13 12:00";44878.5;30.93;-17.62;.4;12.49;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-14 00:00";44879;30.94;-17.62;.36;12.44;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-14 12:00";44879.5;30.96;-17.58;.36;12.38;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-15 00:00";44880;31.03;-17.55;.34;12.33;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-15 12:00";44880.5;31.14;-17.53;.36;12.29;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-16 00:00";44881;30.89;-17.48;.3;12.23;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-16 12:00";44881.5;31.00;-17.45;.3;12.19;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-17 00:00";44882;31.02;-17.44;.3;12.14;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-17 12:00";44882.5;31.11;-17.4;.29;12.09;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-18 00:00";44883;31.11;-17.38;.26;12.06;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-18 12:00";44883.5;30.95;-17.34;.21;11.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-19 00:00";44884;31.01;-17.33;.19;11.92;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-19 12:00";44884.5;30.97;-17.29;.16;11.85;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-20 00:00";44885;31.00;-17.25;.14;11.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-20 12:00";44885.5;31.01;-17.2;.11;11.73;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-21 00:00";44886;31.00;-17.17;.07;11.68;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-21 12:00";44886.5;31.05;-17.15;.05;11.6;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-22 00:00";44887;31.05;-17.1;.02;11.54;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-22 12:00";44887.5;30.98;-17.04;-.03;11.47;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-23 00:00";44888;30.92;-17;-.07;11.4;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-23 12:00";44888.5;30.97;-16.95;-.09;11.33;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-24 00:00";44889;31.09;-16.86;-.07;11.3;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-24 12:00";44889.5;30.99;-16.82;-.09;11.2;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-25 00:00";44890;30.85;-16.8;-.18;11.14;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-25 12:00";44890.5;30.99;-16.77;-.18;11.09;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-26 00:00";44891;30.96;-16.73;-.2;11.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-26 12:00";44891.5;30.94;-16.69;-.23;11.02;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-27 00:00";44892;30.87;-16.66;-.25;10.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-27 12:00";44892.5;30.89;-16.62;-.25;10.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-28 00:00";44893;30.87;-16.59;-.27;10.93;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-28 12:00";44893.5;30.93;-16.54;-.25;10.69;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-29 00:00";44894;30.95;-16.54;-.27;11.46;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-29 12:00";44894.5;30.94;-16.52;-.28;11.41;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-30 00:00";44895;31.02;-16.51;-.27;11.41;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-11-30 12:00";44895.5;31.04;-16.49;-.28;11.4;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-01 00:00";44896;30.96;-16.47;-.32;11.38;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-01 12:00";44896.5;30.94;-16.43;-.31;11.36;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-02 00:00";44897;30.89;-16.39;-.33;11.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-02 12:00";44897.5;30.87;-16.37;-.33;11.27;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-03 00:00";44898;30.81;-16.32;-.36;11.24;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-03 12:00";44898.5;30.90;-16.28;-.33;11.21;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-04 00:00";44899;30.94;-16.23;-.32;11.18;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-04 12:00";44899.5;31.08;-16.22;-.32;11.15;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-05 00:00";44900;31.09;-16.19;-.32;11.13;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-05 12:00";44900.5;31.05;-16.17;-.36;11.08;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-06 00:00";44901;30.89;-16.12;-.38;11.04;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-06 12:00";44901.5;30.78;-16.08;-.41;11;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-07 00:00";44902;30.87;-16.04;-.39;10.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-07 12:00";44902.5;30.99;-16;-.38;10.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-08 00:00";44903;31.08;-15.98;-.34;10.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-08 12:00";44903.5;30.93;-15.95;-.38;10.94;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-09 00:00";44904;30.88;-15.95;-.38;10.92;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-09 12:00";44904.5;30.88;-15.93;-.41;10.88;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-10 00:00";44905;31.01;-15.89;-.37;10.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-10 12:00";44905.5;30.84;-15.82;-.38;10.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-11 00:00";44906;30.86;-15.79;-.38;10.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-11 12:00";44906.5;30.90;-15.74;-.39;10.71;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-12 00:00";44907;30.88;-15.71;-.39;10.67;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-12 12:00";44907.5;30.80;-15.65;-.43;10.62;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-13 00:00";44908;30.99;-15.67;-.44;10.6;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-13 12:00";44908.5;30.81;-15.64;-.51;10.56;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-14 00:00";44909;30.86;-15.63;-.5;10.55;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-14 12:00";44909.5;30.80;-15.59;-.51;10.48;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-15 00:00";44910;30.90;-15.54;-.5;10.46;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-15 12:00";44910.5;30.96;-15.51;-.5;10.45;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-16 00:00";44911;30.94;-15.49;-.52;10.44;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-16 12:00";44911.5;30.92;-15.46;-.51;10.44;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-17 00:00";44912;30.83;-15.44;-.53;10.43;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-17 12:00";44912.5;30.92;-15.41;-.52;10.41;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-18 00:00";44913;30.96;-15.4;-.53;10.4;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-18 12:00";44913.5;31.05;-15.38;-.52;10.39;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-19 00:00";44914;30.97;-15.36;-.52;10.38;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-19 12:00";44914.5;30.98;-15.35;-.55;10.35;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-20 00:00";44915;31.15;-15.34;-.52;10.35;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-20 12:00";44915.5;31.10;-15.33;-.53;10.34;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-21 00:00";44916;31.12;-15.31;-.53;10.33;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-21 12:00";44916.5;30.95;-15.28;-.53;10.32;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-22 00:00";44917;30.93;-15.24;-.51;10.29;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-22 12:00";44917.5;30.94;-15.21;-.5;10.28;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-23 00:00";44918;31.14;-15.16;-.45;10.27;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-23 12:00";44918.5;30.92;-15.14;-.47;10.23;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-24 00:00";44919;30.97;-15.11;-.47;10.21;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-24 12:00";44919.5;31.03;-15.14;-.5;10.21;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-25 00:00";44920;31.15;-15.11;-.47;10.19;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-25 12:00";44920.5;30.95;-15.09;-.5;10.17;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-26 00:00";44921;31.03;-15.07;-.51;10.17;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-26 12:00";44921.5;30.92;-15.02;-.52;10.12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-27 00:00";44922;30.98;-14.97;-.48;10.12;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-27 12:00";44922.5;30.94;-15;-.51;10.09;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-28 00:00";44923;30.84;-14.99;-.52;10.08;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-28 12:00";44923.5;31.08;-14.99;-.5;10.08;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-29 00:00";44924;31.07;-14.97;-.5;10.08;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-29 12:00";44924.5;30.86;-14.94;-.51;10.06;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-30 00:00";44925;31.15;-14.87;-.46;10.06;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-30 12:00";44925.5;31.09;-14.85;-.45;10.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-31 00:00";44926;31.13;-14.82;-.43;10.06;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2022-12-31 12:00";44926.5;30.96;-14.81;-.45;10.05;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-01 00:00";44927;30.88;-14.8;-.47;10.03;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-01 12:00";44927.5;31.13;-14.8;-.45;10.03;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-02 00:00";44928;30.99;-14.77;-.46;10.03;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-02 12:00";44928.5;30.92;-14.76;-.46;10.02;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-03 00:00";44929;30.97;-14.75;-.46;10.02;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-03 12:00";44929.5;30.81;-14.77;-.48;10.01;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-04 00:00";44930;30.84;-14.8;-.52;10;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-04 12:00";44930.5;31.03;-14.81;-.51;9.98;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-05 00:00";44931;30.93;-14.82;-.55;9.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-05 12:00";44931.5;30.90;-14.84;-.57;9.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-06 00:00";44932;30.92;-14.85;-.58;9.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-06 12:00";44932.5;30.89;-14.85;-.6;9.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-07 00:00";44933;31.02;-14.85;-.57;9.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-07 12:00";44933.5;31.05;-14.85;-.57;9.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-08 00:00";44934;31.04;-14.86;-.6;9.97;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-08 12:00";44934.5;30.93;-14.86;-.63;9.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-09 00:00";44935;30.95;-14.89;-.65;9.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-09 12:00";44935.5;30.95;-14.89;-.63;9.96;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-10 00:00";44936;30.84;-14.87;-.63;9.93;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-10 12:00";44936.5;30.82;-14.86;-.67;9.95;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-11 00:00";44937;30.97;-14.87;-.65;9.93;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-11 12:00";44937.5;30.94;-14.84;-.61;9.92;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-12 00:00";44938;30.84;-14.8;-.58;9.91;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-12 12:00";44938.5;31.01;-14.72;-.51;9.9;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-13 00:00";44939;30.84;-14.66;-.5;9.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-13 12:00";44939.5;30.85;-14.63;-.46;9.89;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-14 00:00";44940;30.97;-14.65;-.46;9.87;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-14 12:00";44940.5;30.93;-14.62;-.49;9.86;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-15 00:00";44941;30.97;-14.62;-.49;9.84;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-15 12:00";44941.5;30.89;-14.61;-.52;9.82;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-16 00:00";44942;30.78;-14.6;-.54;9.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-16 12:00";44942.5;30.95;-14.55;-.47;9.82;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-17 00:00";44943;30.97;-14.56;-.49;9.8;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-17 12:00";44943.5;30.95;-14.55;-.51;9.81;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-18 00:00";44944;30.91;-14.51;-.5;9.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-18 12:00";44944.5;31.01;-14.48;-.45;9.79;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-19 00:00";44945;30.99;-14.46;-.46;9.77;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-19 12:00";44945.5;30.84;-14.45;-.46;9.77;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-20 00:00";44946;30.93;-14.43;-.44;9.77;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-20 12:00";44946.5;30.93;-14.43;-.42;9.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-21 00:00";44947;31.01;-14.43;-.41;9.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-21 12:00";44947.5;30.87;-14.42;-.46;9.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-22 00:00";44948;30.94;-14.42;-.45;9.76;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-22 12:00";44948.5;30.90;-14.41;-.45;9.75;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-23 00:00";44949;30.87;-14.42;-.45;9.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-23 12:00";44949.5;30.92;-14.41;-.44;9.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-24 00:00";44950;31.12;-14.43;-.45;9.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-24 12:00";44950.5;30.90;-14.42;-.46;9.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-25 00:00";44951;30.93;-14.42;-.46;9.74;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-25 12:00";44951.5;31.04;-14.45;-.47;9.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-26 00:00";44952;31.01;-14.45;-.46;9.66;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-26 12:00";44952.5;30.91;-14.42;-.47;9.65;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-27 00:00";44953;30.99;-14.45;-.47;9.65;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-27 12:00";44953.5;30.91;-14.42;-.52;9.64;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-28 00:00";44954;30.85;-14.41;-.52;9.63;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LGA007PIAP-E010";"LGA";"LGABAR";"2023-01-28 12:00";44954.5;30.84;-14.42;-.52;9.61;;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
